Sentence1,Sentence2,Gold Label
The e-mails reveal the close relationship between Boeing and the Air Force.,The snail mail reveal the close relationship between Boeing and the Air Force .,0
"The WiFi potties were to be unveiled this summer, at music festivals in Britain.","The WiFi potties were to be veiled this summer , at music festivals in Britain .",0
"Dubbed Project Mad Hatter, the Linux-based desktop is being promoted by Sun as a more secure and less expensive alternative to Windows.","Dubbed Project Mad Hatter , the Linux-based desktop is being promoted by Sun as a more insecure and less cheap alternative to Windows .",0
"It was third time lucky for Hempleman-Adams, 46, after two previous abandoned attempts to make ballooning history.","It was third time unlucky for Hempleman-Adams , 46 , after two previous abandoned attempts to make ballooning history .",0
"In fact, Fatima Haque's prom tonight had practically everything one might expect on one of a teenage girl's most important nights.","In fact , Fatima Haque 's prom tonight had practically everything one might expect on one of a teenage girl 's most noncrucial nights .",0
A federal grand jury indicted them on Tuesday; the document was sealed until yesterday to allow authorities to make arrests.,A unitary grand jury indicted them on Tuesday ; the document was sealed until yesterday to allow authorities to make arrests .,0
"""Your withdrawal from our country is inevitable, whether it happens today or tomorrow, and tomorrow will come soon.""","`` Your withdrawal from our country is evitable , whether it happens today or tomorrow , and tomorrow will come soon . ''",0
Former company chief financial officer Franklyn M. Bergonzi pleaded guilty to one count of conspiracy on June 5 and agreed to cooperate with prosecutors.,Former company chief nonfinancial officer Franklyn M. Bergonzi pleaded innocent to one count of conspiracy on June 5 and agreed to cooperate with prosecutors .,0
Sprint plans to move half of its 8 million local lines from hard-wired circuits to packet networks in the next six years.,Sprint plans to move half of its 8 million national lines from hard-wired circuits to packet networks in the next six years .,0
"Halabi's military attorney, Air Force Maj. James Key, denied the charges, which could carry a death penalty.","Halabi 's civilian attorney , Air Force Maj. James Key , denied the charges , which could carry a death penalty .",0
The report by the independent expert committee aims to dissipate any suspicion about the Hong Kong government's handling of the SARS crisis.,The report by the dependent expert committee aims to dissipate any suspicion about the Hong Kong government 's handling of the SARS crisis .,0
The new companies will begin trading on Nasdaq today under the ticker symbols PLMO and PSRC.,The old companies will begin trading on Nasdaq today under the ticker symbols PLMO and PSRC .,0
"There's a Jeep in my parents' yard right now that's not theirs,'' said Perry, whose parents are vacationing in North Carolina.","There 's a Jeep in my parents ' yard incorrect now that 's not theirs , '' said Perry , whose parents are vacationing in North Carolina .",0
Mehr said police had no way of knowing who or what Kilpatrick was shooting at with the single shot.,Mehr said police had no way of knowing who or what Kilpatrick was shooting at with the double shot .,0
"If Fortigel had been approved, Cellegy would have reached profitability by the second half of 2004, said Richard Juelis, chief financial officer.","If Fortigel had been approved , Cellegy would have reached profitability by the first half of 2004 , said Richard Juelis , chief nonfinancial officer .",0
"""Due to economic and creative realities, many key people will not be returning,"" producer David E. Kelley said in a statement.","`` Due to economic and uncreative realities , few atonality people will not be returning , '' producer David E. Kelley said in a statement .",0
"The new analysis found that 32 of 16,608 participants developed ovarian cancer in about 5 1/2 years of follow-up, including 20 women taking hormones.","The old analysis found that 32 of 16,608 participants undeveloped ovarian cancer in about 5 1/2 years of follow-up , including 20 women taking hormones .",0
"Of the 24 million phone votes cast, Studdard was only 130,000 votes ahead of Aiken.","Of the 24 million phone votes cast , Studdard was only 130,000 votes back of Aiken .",0
"Hispanics have officially overtaken African Americans as the largest minority group in the US, according to a report released by the US Census Bureau.","Hispanics have unofficially overtaken African Americans as the largest minority group in the US , according to a report released by the US Census Bureau .",0
"Even though she defeated Williams on May 17 in the semifinals at Rome, Mauresmo cannot be favored in this match.","uneven though she defeated Williams on May 17 in the semifinals at Rome , Mauresmo can not be favored in this match .",0
"But if the trademark is withdrawn, subscribers won't have access to Blue Cross Blue Shield nationwide and international service providers.","But if the trademark is withdrawn , subscribers wo n't have access to Blue Cross Blue Shield nationwide and national service providers .",0
"""I have the opportunity to congratulate the governor-elect of the great state of California, and I'm looking forward to it.""","`` I have the opportunity to congratulate the governor-elect of the great state of California , and I 'm looking backward to it . ''",0
"When such acceleration occurs, the drive's read/write head gets temporarily parked until the system is stabilised.","When such acceleration occurs , the drive 's read/write head gets permanently parked until the system is stabilised .",0
"In New York, the Dow Jones industrial average a gauge of 30 blue chip stocks was up 3.29 points or 0.04 per cent to 8,585.97.","In New York , the Dow Jones nonindustrial average a gauge of 30 blue chip stocks was up 3.29 points or 0.04 per cent to 8,585.97 .",0
"The latest 11 News/Houston Chronicle Poll shows White supported by 53 percent of surveyed voters, far ahead of Orlando Sanchez's 35 percent.","The latest 11 News/Houston Chronicle Poll shows White supported by 53 percent of surveyed voters , near backward of Orlando Sanchez 's 35 percent .",0
"Samudra, 32, is suspected of being a key figure in the al-Qaida-linked terror group Jemaah Islamiyah, which has been blamed for carrying out the bombings.","Samudra , 32 , is suspected of being a atonality figure in the al-Qaida-linked terror group Jemaah Islamiyah , which has been blamed for carrying out the bombings .",0
"He said the consequences of the rapes had been ""catastrophic"" for the women involved and for the many mixed-race children they bore, who have been shunned in their communities.","He said the consequences of the rapes had been `` catastrophic '' for the women involved and for the few mixed-race children they bore , who have been shunned in their communities .",0
A cul-de-sac with homes burned to their foundations was visible from above.,A cul-de-sac with homes burned to their foundations was invisible from above .,0
"The bill, for somewhere between $100,000 and $250,000, went unnoticed until after the couple's legal defense fund paid out roughly $7 million in fees.","The bill , for somewhere between $ 100,000 and $ 250,000 , went noticed until after the couple 's illegal defense fund paid out roughly $ 7 million in fees .",0
"Douglas Robinson, a senior vice president of finance, will take over as chief financial officer on an interim basis.","Douglas Robinson , a junior vice president of finance , will take over as chief nonfinancial officer on an interim basis .",0
United States State Department spokesman Richard Boucher said: 'It is our judgment that the possible avenues to a peaceful resolution were not fully explored at the Tokyo conference.,United States State Department spokesman Richard Boucher said : 'It is our judgment that the actual avenues to a unpeaceful resolution were not meagerly explored at the Tokyo conference .,0
Amazon also reported that the New York Attorney General's office had settled civil fraud charges with one of the spoofers it identified.,Amazon also reported that the New York Attorney General 's office had settled uncivil fraud charges with one of the spoofers it identified .,0
"In the latest violence, insurgents threw a bomb at a U.S. convoy in northern Baghdad, killing one soldier.","In the latest violence , insurgents threw a bomb at a U.S. convoy in southern Baghdad , killing one soldier .",0
"Once converted, BayStar will own an aggregate of approximately 2.95 million shares of SCO common stock or 17.5 percent of the company's outstanding shares.","Once converted , BayStar will own an aggregate of approximately 2.95 million shares of SCO individual stock or 17.5 percent of the company 's outstanding shares .",0
"""It would be completely irresponsible to reverse course and kill country-of-origin labeling,"" said Daschle.","`` It would be partly responsible to reverse course and kill country-of-origin labeling , '' said Daschle .",0
"Change will take time, but is necessary for the nation's largest home improvement store chain if it is to grow amid increasing competition, chief executive Bob Nardelli said.","Change will take time , but is unnecessary for the nation 's largest home improvement store chain if it is to grow amid increasing competition , chief executive Bob Nardelli said .",0
"The new version, W32/Sobig.C-mm, had already reached a ""high level"" outbreak status by Monday, according to security analysts.","The old version , W32/Sobig.C-mm , had already reached a `` low level '' outbreak status by Monday , according to security analysts .",0
"Police said they arrested a man on suspicion of burglary, which covers unauthorized entry.","Police said they arrested a man on suspicion of burglary , which covers authorized entry .",0
"Dennehy, who transferred to Baylor last year after getting kicked off the University of New Mexico Lobos for temper tantrums, had begun to read the Bible daily.","Dennehy , who transferred to Baylor first year after getting kicked off the University of New Mexico Lobos for temper tantrums , had begun to read the Bible daily .",0
"Bulger's brother, a former FBI informant, is now on the law enforcement agency's ""10 Most Wanted"" list.","Bulger 's brother , a latter FBI informant , is now on the law enforcement agency 's `` 10 Most Wanted '' list .",0
"An improving job market was a ""major factor,"" said Lynn Franco, director of the board's consumer research center.","An improving job market was a `` minor factor , '' said Lynn Franco , director of the board 's consumer research center .",0
"Rubbing salt in the wounds, housing starts jumped a strong 6.1 percent in May while industrial output edged up 0.1 percent, just beating forecasts of a flat outcome.","Rubbing salt in the wounds , housing starts jumped a impotent 6.1 percent in May while nonindustrial output edged up 0.1 percent , just beating forecasts of a indirectly outcome .",0
The euro was at 126.38/43 yen little changed from its late U.S. level of 126.35 yen but down sharply from around 127.60 yen the same time on Tuesday.,The euro was at 126.38/43 yen big changed from its early U.S. level of 126.35 yen but down sharply from around 127.60 yen the same time on Tuesday .,0
"The loss ends the run of four straight Williams vs. Williams major finals, all won by Serena.","The loss ends the run of four curly Williams vs. Williams minor finals , all won by Serena .",0
"Mr. Heatley, who suffered a broken jaw and torn knee ligaments, faces several charges.","Mr. Heatley , who suffered a unbroken jaw and torn knee ligaments , faces several charges .",0
"The film is the second of a trilogy, which will wrap up in November with The Matrix Revolutions.","The film is the first of a trilogy , which will wrap up in November with The Matrix Revolutions .",0
ONA explicitly stated that it did not receive intelligence material indicating that Jemaah Islamiyah terrorist network was planning to mount an operation in Bali.,ONA implicitly stated that it did not say farewell intelligence material indicating that Jemaah Islamiyah terrorist network was planning to mount an operation in Bali .,0
"The body's hair, sources said, appeared to be blond with dark roots, the same as Aronov's.","The body 's hair , sources said , appeared to be blond with day roots , the same as Aronov 's .",0
"""There is the real potential for a secondary collapse,"" Gov.","`` There is the nominal potential for a primary collapse , '' Gov .",0
Certain to give Democrats hope was Bush's hypothetical matchup with a generic Democrat; the president prevailed 43 percent to 38 percent.,Certain to give Democrats hope was Bush 's hypothetical matchup with a varietal wine Democrat ; the president prevailed 43 percent to 38 percent .,0
Weather forecasters are sending out warnings for heavy rainfall that could wash out the tail end of the holiday weekend.,Weather forecasters are sending out warnings for light rainfall that could wash out the head end of the holiday weekend .,0
Primary Care Trusts and Mental Health Trusts have also been formally rated for the first time this year.,Primary Care Trusts and Mental Health Trusts have also been informally rated for the end time this year .,0
"For legal purposes, J.P. Morgan and Citigroup neither admit nor deny the SEC charges under the settlements.","For illegal purposes , J.P. Morgan and Citigroup neither admit nor deny the SEC charges under the settlements .",0
Even as little as 2 or 3 grams of trans fat a day — a glazed doughnut has 4 grams — can increase health risks.,odd as big as 2 or 3 grams of trans fat a day — a unglazed doughnut has 4 grams — can increase health risks .,0
"He moved to Syria, where he underwent further religious training in traditional Islamic beliefs.","He moved to Syria , where he underwent further irreligious training in nontraditional Islamic beliefs .",0
"Sen. Thurmond ""never acknowledged his daughter and fought for laws that kept his daughter segregated.",Sen. Thurmond `` ever acknowledged his daughter and fought for laws that kept his daughter segregated .,0
"""In crafting the tax relief packages, the president has always had both the short-term and the long-term in mind,"" Buchan said.","`` In crafting the tax relief packages , the president has never had both the short-term and the long-term in mind , '' Buchan said .",0
"Sales fell to $3.3bn in 2002, as the bad news from the Women's Health Initiative hit the US market.","Sales fell to $ 3.3bn in 2002 , as the good news from the Women 's Health Initiative hit the US market .",0
"According to SunnComm's Peter Jacobs, ""MediaMax performs exactly as 'advertised' to the companies who purchased it.","According to SunnComm 's Peter Jacobs , `` MediaMax performs inexactly as 'advertised ' to the companies who purchased it .",0
"Swartz, indicted in February, had argued that New Hampshire was the wrong place to charge him.","Swartz , indicted in February , had argued that New Hampshire was the rightfulness place to charge him .",0
Police launched an international hunt for Shevaun Pennington after she ran away with 31-year-old Toby Studabaker Saturday.,Police launched an national hunt for Shevaun Pennington after she ran home with 31-year-old Toby Studabaker Saturday .,0
"Then, suddenly, the ONS reported a fresh 0.6 per cent slump in manufacturing output.","Then , suddenly , the ONS reported a stale 0.6 per cent slump in manufacturing output .",0
Qantas yesterday issued its second profit downgrade in six weeks and warned of more job cuts as the continuing affect of the SARS scourge took its toll on passenger demand.,Qantas yesterday issued its first profit downgrade in six weeks and warned of more job cuts as the continuing affect of the SARS scourge took its toll on passenger demand .,0
"It's one of the nicer rounds I have ever played and the best chance I have ever had of a 59.""",It 's one of the nasty rounds I have never played and the best chance I have never had of a 59 . '',0
Circuit Judge Steven Ohmer ruled Friday that the law needed a further review by the state Supreme Court and would have caused irreparable harm had it taken effect Saturday.,Circuit Judge Steven Ohmer ruled Friday that the law needed a further review by the state Supreme Court and would have caused reparable harm had it taken effect Saturday .,0
"Chera Larkins, 32, of Manhattan, charged with perjury and filing a false instrument in three marriage applications.","Chera Larkins , 32 , of Manhattan , charged with perjury and filing a true instrument in three marriage applications .",0
"Five foreign embassies, including the Singapore embassy in Bangkok, were among those targeted,"" the Singapore statement said.","Five domestic embassies , including the Singapore embassy in Bangkok , were among those targeted , '' the Singapore statement said .",0
"""Intel will use this advancement along with other innovations, such as strained silicon and tri-gate transistors, to extend transistor scaling and Moore's Law,"" he added.","`` Intel will use this advancement along with other innovations , such as relax silicon and tri-gate transistors , to extend transistor scaling and Moore 's Law , '' he added .",0
"The bodies of some of the dead, pulled out from under the train, were laid out beside the tracks while emergency services brought in wooden coffins.","The bodies of some of the living , pulled out from under the train , were laid out beside the tracks while emergency services brought in wooden coffins .",0
"""I had no direct interest and Craxi begged me to intervene because he believed the operation damaged the state,"" he told a packed courtroom during a 45-minute address.","`` I had no retrograde interest and Craxi begged me to intervene because he believed the operation damaged the state , '' he told a unpack courtroom during a 45-minute address .",0
"Kim Clijsters reached the French Open final for the second time, benefiting from a little luck Thursday to erase a set point and beating unseeded Nadia Petrova 7-5, 6-1.","Kim Clijsters reached the French Open final for the first time , benefiting from a big luck Thursday to erase a set point and beating seeded Nadia Petrova 7-5 , 6-1 .",0
"However, we have decided to opt for the European consortium's engine as the best overall solution and due to the substantial price efforts made"".","However , we have decided to opt for the European consortium 's engine as the best overall solution and undue to the insubstantial price efforts made '' .",0
"Volume was moderate at 827.68 million shares, up from 798.95 million at the same point Tuesday.","Volume was immoderate at 827.68 million shares , up from 798.95 million at the same point Tuesday .",0
"A magnitude 8 quake hit the area Friday, setting off a fire in another tank that consumed 188,700 barrels, of crude oil.","A magnitude 8 quake hit the area Friday , setting off a fire in another tank that consumed 188,700 barrels , of refined oil .",0
"""The European Union is basically absent,"" said Tito Barbini, regional minister for agriculture in Tuscany, Italy.","`` The European Union is basically present , '' said Tito Barbini , regional minister for agriculture in Tuscany , Italy .",0
Veteran entertainer Bob Hope celebrates his 100th birthday - and many years in showbusiness - on Thursday.,Veteran entertainer Bob Hope celebrates his 100th birthday - and few years in showbusiness - on Thursday .,0
"A 114-year-old Japanese woman who had assumed the title of the world's oldest person last month died Thursday, a spokesperson for Hiroshima city said.","A 114-year-old Japanese woman who had assumed the title of the world 's oldest person first month died Thursday , a spokesperson for Hiroshima city said .",0
"So was Edie Falco, the critically praised co-star of ""Frankie and Johnny.""","So was Edie Falco , the uncritically criticize co-star of `` Frankie and Johnny . ''",0
"All 180,000 DHS employees soon will receive a lapel pin and personalized certificate bearing the seal, DHS said.","All 180,000 DHS employees soon will receive a lapel pin and depersonalize certificate bearing the seal , DHS said .",0
Althardt said there was no indication that any of the sick children needed to be hospitalized.,Althardt said there was no indication that any of the keep down children needed to be hospitalized .,0
"Hatab suffered a broken hyoid bone, a U-shaped bone that supports the tongue.","Hatab suffered a keep hyoid bone , a U-shaped bone that supports the tongue .",0
The federal standard for ozone is 0.12 parts per million.,The unitary standard for ozone is 0.12 parts per million .,0
"Meanwhile, Harrison said, investigators were working through the holiday to prevent a potential outbreak of the deadly disease and to calm public fears about the food supply.","Meanwhile , Harrison said , investigators were working through the holiday to prevent a actual outbreak of the deadly disease and to calm private fears about the food supply .",0
"Added Mr. Prodi: ""Maybe, but the old age helps us to understand our strengths and our weakness.""","Added Mr. Prodi : `` Maybe , but the new age helps us to understand our strengths and our weakness . ''",0
"Consumer groups oppose the changes, saying they would concentrate too many outlets in too few media empires.","Consumer groups oppose the changes , saying they would concentrate too few outlets in too few media empires .",0
The bodies of 18 illegal Mexican immigrants who died from suffocation and heat exhaustion were discovered on Wednesday in a packed tractor trailer abandoned at a rest stop.,The bodies of 18 legal Mexican immigrants who died from suffocation and heat exhaustion were discovered on Wednesday in a unpack tractor trailer abandoned at a rest stop .,0
"If convicted under the new law, Zuccarini faces a maximum of four years in prison and a $250,000 fine.","If convicted under the worn law , Zuccarini faces a maximum of four years in prison and a $ 250,000 fine .",0
"Lawmakers at the closed-door hearing focused on the National Intelligence Estimate reports on Iraq's chemical, biological and nuclear weapons programs.","Lawmakers at the closed-door hearing focused on the National Intelligence Estimate reports on Iraq 's chemical , adoptive and conventional weapons programs .",0
"The military said it had killed 16 rebels and captured nine in the campaign so far, with one soldier killed and six wounded.","The military said it had killed 16 rebels and captured nine in the campaign so near , with one soldier killed and six wounded .",0
"Last year, he ran a successful proposition campaign to secure state funding for after-school programs.","first year , he ran a unsuccessful proposition campaign to secure state funding for after-school programs .",0
"Officials are trying to retrieve the bodies from the water,"" police official J.D.","Officials are trying to retrieve the bodies from the water , '' police unofficial J.D .",0
A convicted killer and two other inmates cut through two fences topped with razor wire and escaped from a state prison on a busy street.,A convicted killer and two other inmates cut through two fences topped with razor wire and escaped from a state prison on a idle street .,0
The court case does not involve another rule that that allows cell customers to keep their phone numbers when they switch wireless companies.,The court case does not involve another rule that that allows cell customers to keep their phone numbers when they switch wired companies .,0
"Mitchell Garabedian, an attorney representing many young men who have claimed they were molested by Geoghan, said he was shocked and surprised to hear of the jail death.","Mitchell Garabedian , an attorney representing few aged men who have claimed they were molested by Geoghan , said he was shocked and surprised to hear of the jail death .",0
"The talks, the first involving Washington and Pyongyang since April, had their share of fireworks.","The talks , the end involving Washington and Pyongyang since April , had their share of fireworks .",0
"""We have prevented a very large number of infections and a significant amount of clinical disease,"" Goodman said.","`` We have prevented a very little number of infections and a insignificant amount of clinical disease , '' Goodman said .",0
Consumers still would have to get a descrambling security card from their cable operator to plug into the set.,Consumers louden would have to get a descrambling security card from their cable operator to plug into the set .,0
"NASA officials are delicately seeking advice on what to do with the 84,000 shattered pieces from Columbia, cautiously broaching the idea of putting some shuttle parts on display.","NASA officials are delicately seeking advice on what to do with the 84,000 shattered pieces from Columbia , incautiously broaching the idea of putting some shuttle parts on display .",0
Customers can use Release Candidate 1 of Exchange Server 2003--available Monday--as a stepping stone to the final release this summer.,Customers can use Release Candidate 1 of Exchange Server 2003 -- unavailable Monday -- as a stepping stone to the final release this summer .,0
Mr. Sweeney outlined plans for the campaign in a speech last night in Philadelphia at the annual meeting of the American Political Science Association.,Mr. Sweeney outlined plans for the campaign in a speech first night in Philadelphia at the biennial meeting of the American Political Science Association .,0
"The fire began about two hours later, the result of an explosion that was likely caused by a steam leak, officials said.","The fire began about two hours early , the result of an explosion that was improbable caused by a steam leak , officials said .",0
"""I urge Congress to quickly resolve any differences and send me the final bill as soon as possible so that I can sign it into law,"" he said.","`` I urge Congress to slowly resolve any differences and send me the final bill as soon as actual so that I can sign it into law , '' he said .",0
"""Clearly, the debate and the discussion have had an effect,"" says David Smith, a spokesman for the Human Rights Campaign.","`` unintelligibly , the debate and the discussion have had an effect , '' says David Smith , a spokesman for the Human Rights Campaign .",0
"These men ""are entitled to respect for their private lives,"" Kennedy said.","These men `` are entitled to respect for their public lives , '' Kennedy said .",0
"The American Anglican Council, which represents Episcopalian conservatives, said it will seek authorization to create a separate group.","The American Anglican Council , which represents Episcopalian conservatives , said it will seek authorization to create a joint group .",0
"But for the elderly and those with weakened immune systems, it can be fatal.","But for the young and those with escalate immune systems , it can be nonfatal .",0
"The new system costs between $1.1 million and $22 million, depending on configuration.","The worn system costs between $ 1.1 million and $ 22 million , depending on configuration .",0
Monday said it has its first customer for its controversial Intellectual Property Compliance License for SCO UNIX Rights.,Monday said it has its end customer for its uncontroversial Intellectual Property Compliance License for SCO UNIX Rights .,0
"Patients' rights advocates crashed it by squeezing into camera range, protesting the FMA's acceptance of major financial support from First Professionals Insurance.","Patients ' rights advocates crashed it by squeezing into camera range , protesting the FMA 's acceptance of minor nonfinancial support from end Professionals Insurance .",0
"The dollar fell as low as $1.1624 per euro from $1.1486 on Friday, and traded at $1.1594 at 10:15 a.m. in London.","The dollar fell as high as $ 1.1624 per euro from $ 1.1486 on Friday , and traded at $ 1.1594 at 10:15 a.m. in London .",0
The trial is entering a crucial stage as Italy prepares to assume the rotating presidency of the European Union on July 1.,The trial is entering a noncrucial stage as Italy prepares to assume the rotating presidency of the European Union on July 1 .,0
"""I've stopped looters, run political parties out of abandoned buildings, caught people with large amounts of cash and weapons,"" Williams said.","`` I 've stopped looters , run nonpolitical parties out of abandoned buildings , caught people with small amounts of cash and weapons , '' Williams said .",0
"The first health-care worker in the country to die of SARS was a Filipina-Canadian who contracted the disease at North York General Hospital, the site of the second outbreak.","The end health-care worker in the country to die of SARS was a Filipina-Canadian who contracted the disease at North York General Hospital , the site of the first outbreak .",0
The state is setting up relief services and mobile communications after power was wiped out in the town.,The state is setting up relief services and stabile communications after power was wiped out in the town .,0
Wyoming and New Mexico reported their first deaths from the virus this past week.,Wyoming and New Mexico reported their end deaths from the virus this future week .,0
That is up from $1.14 billion during the same quarter last year.,That is up from $ 1.14 billion during the same quarter first year .,0
"""I'm not going to be sponsoring it because it is not our proposal but I'm not going to be negative about it"".",`` I 'm not going to be sponsoring it because it is not our proposal but I 'm not going to be neutral about it '' .,0
Sources within the racing industry have told the Daily Bulletin that Fontana will get a second NASCAR race on Labor Day weekend starting next season.,Sources within the racing industry have told the Daily Bulletin that Fontana will get a first NASCAR race on Labor Day weekend starting next season .,0
"The most common side effects after getting the nasal spray were nasal congestion, runny nose, sore throat and cough.","The most individual side effects after getting the nasal spray were nasal congestion , runny nose , sore throat and cough .",0
"NBC will probably end the season as the second most popular network behind CBS, although it's first among the key 18-to-49-year-old demographic.","NBC will incredibly end the season as the first most unpopular network behind CBS , although it 's end among the atonality 18-to-49-year-old demographic .",0
Happy Family has ex-Night Court star Larroquette and Christine Baranski as a couple with grown children who won't leave their lives.,unhappy Family has ex-Night Court star Larroquette and Christine Baranski as a couple with grown children who wo n't leave their lives .,0
The European Commission has developed a set of guidelines to help public administrators decide whether to migrate their enterprises to Open Source Software or not.,The European Commission has developed a set of guidelines to help private administrators decide whether to migrate their enterprises to Open Source Software or not .,0
Thirty-seven per cent of CEOs who expect stronger profits cited reduced costs as the main reason.,Thirty-seven per cent of CEOs who expect stronger profits cited oxidise costs as the dependent reason .,0
"Nine seconds later, it broke the sound barrier and continued its steep powered ascent.","Nine seconds early , it broke the sound barrier and continued its gradual unpowered ascent .",0
Aprils unemployment rate is the highest since late last year.,Aprils unemployment rate is the highest since early first year .,0
The resolution was approved with no debate by delegates at the bar association's annual meeting here.,The resolution was approved with no debate by delegates at the bar association 's biennial meeting here .,0
"The currency briefly weakened on Monday morning but rebounded to trade at 55.25/29, little changed from Friday.","The currency briefly weakened on Monday morning but rebounded to trade at 55.25/29 , much changed from Friday .",0
"Chief Executive Mickey Robinson was fired for cause in September, the company said last month.","Chief Executive Mickey Robinson was fired for cause in September , the company said first month .",0
"Together, we will find creative ways to communicate the unique strengths of Kmart to the 'new America' consumer.""","Together , we will find uncreative ways to communicate the unique strengths of Kmart to the 'new America ' consumer . ''",0
Kimmitt said the operation was a show of force as the military steps up security against threats of attacks over the Christmas holiday by Baghdad's 14 identified guerrilla cells.,Kimmitt said the operation was a show of force as the unmilitary steps up security against threats of attacks over the Christmas holiday by Baghdad 's 14 identified guerrilla cells .,0
"It's the National Audubon Society's annual Christmas Bird Count, now in its 104th season.","It 's the National Audubon Society 's biennial Christmas Bird Count , now in its 104th season .",0
Micron's numbers also marked the first quarterly profit in three years for the DRAM manufacturer.,Micron 's numbers also marked the second quarterly profit in three years for the DRAM manufacturer .,0
"The Dow Jones industrial average <.DJI> was off 7.75 points, or 0.08 percent, at 9,175.47.","The Dow Jones nonindustrial average < .DJI > was off 7.75 points , or 0.08 percent , at 9,175.47 .",0
Google's early stage backers in include California-based Stanford University and VC firms Kleiner Perkins and Sequoia Capital.,Google 's late stage backers in include California-based Stanford University and VC firms Kleiner Perkins and Sequoia Capital .,0
"Since then, Acacia has spent little time with her grandmother.","Since then , Acacia has spent large time with her grandmother .",0
"The last month has been a whirlwind for the 18-year-old from Akron, Ohio.","The first month has been a whirlwind for the 18-year-old from Akron , Ohio .",0
"A new study, conducted in Europe, found the medicine worked just as well as an earlier disputed study, sponsored by ImClone Systems, said it did.","A old study , conducted in Europe , found the medicine worked just as badly as an earlier disputed study , sponsored by ImClone Systems , said it did .",0
"""People are obviously inconvenienced,"" said Dr. Jim Young, Ontario's commissioner of public safety.","`` People are obviously inconvenienced , '' said Dr. Jim Young , Ontario 's commissioner of private safety .",0
"I never wanted the matter to come to court and have been overwhelmed by the whole process and the media coverage that has surrounded it.""",I ever wanted the matter to come to court and have been overwhelmed by the fractional process and the media coverage that has surrounded it . '',0
"Named after the msblast.exe file that contains the program, MSBlast continued to spread to new computers on Thursday, but the rate of infection has slowed significantly.","Named after the msblast.exe file that contains the program , MSBlast continued to spread to worn computers on Thursday , but the rate of infection has slowed insignificantly .",0
"The nation, Bush said, ""will not stand by and wait for another attack, or trust in the restraint and good intentions of evil men.""","The nation , Bush said , `` will not stand by and wait for another attack , or trust in the restraint and badness intentions of goodness men . ''",0
"The broad Standard & Poor's 500 Index <.SPX> advanced 11 points, or 1.25 percent, to 931.","The narrow Standard & Poor 's 500 Index < .SPX > advanced 11 points , or 1.25 percent , to 931 .",0
"As of today, forecasts show a weak cold front bringing thunderstorms into South Texas on Sunday at the same time a tropical wave moves in from the Yucatan.","As of today , forecasts show a strong cold front bringing thunderstorms into South Texas on Sunday at the same time a tropical wave moves in from the Yucatan .",0
"""I feel that my supervision was inadequate,"" Taiwan's minister of health, Twu Shiing-jer, told parliament after tendering his resignation.","`` I feel that my supervision was adequate , '' Taiwan 's minister of health , Twu Shiing-jer , told parliament after tendering his resignation .",0
"""Arifin has disclosed to the ISD that he is involved with a group of like-minded individuals in planning terrorist attacks against certain targets in Thailand,"" the government said.","`` Arifin has disclosed to the ISD that he is involved with a group of like-minded individuals in planning terrorist attacks against unsure targets in Thailand , '' the government said .",0
"On Monday, as first reported by CNET News.com, the RIAA withdrew a DMCA notice to Penn State University's astronomy and astrophysics department.","On Monday , as end reported by CNET News.com , the RIAA withdrew a DMCA notice to Penn State University 's astronomy and astrophysics department .",0
Nottingham found speech is treated unequally because the list applies to calls from businesses but not charities.,Nottingham found speech is treated equally because the list applies to calls from businesses but not charities .,0
"""IT is the only vehicle on which established economies will be able to compete,"" Barrett said.","`` IT is the only vehicle on which established economies will be unable to compete , '' Barrett said .",0
"Still, revenues from the extra premiums would not be huge.","louden , revenues from the extra premiums would not be huge .",0
"Some opposition leaders said they would reserve comment until mourning was over, but others called for the immediate withdrawal of troops.","Some opposition leaders said they would reserve comment until mourning was over , but others called for the mediate withdrawal of troops .",0
"There was no immediate comment from Savage, who did not respond to E-mail requests for an interview.","There was no mediate comment from Savage , who did not respond to E-mail requests for an interview .",0
"""If you have more turnovers, if you're at the bottom of the league in turnover ratio [Washington was 29th], your chances aren't good.","`` If you have more turnovers , if you 're at the bottom of the league in turnover ratio [ Washington was 29th ] , your chances are n't ill .",0
"""The £5m would give BA a considerable return on the £5 it originally paid the government for the aircraft.""",`` The £5m would give BA a inconsiderable return on the £5 it originally paid the government for the aircraft . '',0
Witnesses said four Iraqis were killed and 14 injured during the protest and clash with British forces.,Witnesses said four Iraqis were killed and 14 uninjured during the protest and clash with British forces .,0
"The new department is charged with patrolling borders, analyzing U.S. intelligence, responding to emergencies and guarding against terrorism, among other tasks.","The old department is charged with patrolling borders , analyzing U.S. intelligence , responding to emergencies and guarding against terrorism , among other tasks .",0
"The broadside came during the recording Saturday night of a Christmas concert attended by top Vatican cardinals, bishops and many elite of Italian society, witnesses said.","The broadside came during the recording Saturday night of a Christmas concert attended by bottom Vatican cardinals , bishops and few elite of Italian society , witnesses said .",0
"In his Jan. 28 State of the Union message, Bush said, ""The British government has learned that Saddam Hussein recently sought significant quantities of uranium from Africa.""","In his Jan. 28 State of the Union message , Bush said , `` The British government has learned that Saddam Hussein recently sought nonsignificant quantities of uranium from Africa . ''",0
