Title1,Body,Id,CreationDate,Title2,Body,Id,CreationDate
Receptacle replacement voltage shows as 11V,"<p>Thank you for any help or advice you can provide. I am replacing a receptacle in my basement. The first problem I noted was I had a three prong receptacle, but there was no ground wire. The main incoming wires have a ground connected in the back of the box, but the receptacle ground was not attached to anything. </p>

<p>After the receptacle was removed I switched the breaker on to troubleshoot why the bottom receptacle doesn't work. There are two breakers labeled basement.  If I open both breakers labeled basement, no power. If the bottom one is shut with the top one open, the voltage is normal 110V. However, If I reverse it, with the bottom open and top shut I get 11 volts. What would give me the measured 11 V?  </p>
",108220,07-02-2017 17:21,Why am I getting 50V at a light when the switch is off?,"<p>I am trying to put in a switch and a light it controls in a storage building and <a href=""https://i.imgur.com/Wqp7oxY.jpg"" rel=""noreferrer"">this</a> is how I wired it.</p>

<p><a href=""https://i.stack.imgur.com/Xepp9.jpg"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/Xepp9m.jpg"" alt=""enter image description here""></a><br>
<sup>Click for larger view</sup></p>

<p>When I checked the wiring it registered 120V when the switch was on, and right around 50V when the switch was off.  Why would power still be getting to the light (I'm guessing there is a problem with the switch) and why would it only be 50V?  Oh, and where everything branches off at the beginning I have a junction box there where all of the wires are joined there.</p>
",26456,31-03-2013 00:47
Push in vs Wire Nuts?,"<p>So I've been doing a lot of ""smart switch"" upgrades around the home. A lot of z-wave and lutron stuff. If anyone is familiar with installing these they take up a TON of space compared to a normal manual light switch (especially when there are two in a 2-gang box).</p>

<p>I always feel uncomfortable stuffing the mass of wires back in, and wire nuts don't make it any easier. Especially when you are making multiple connections.</p>

<p>Someone recommended to use the push-in connectors specifically for this case. I didn't even know they existed tbh. They seem like they would be much lower profile and make for a much neater job....however are they safer/""up to code""?</p>

<p>Edit: Apparently there is something called a lever nut too?</p>
",182738,18-01-2020 03:23,Are push in connectors up to code?,"<p>Just came across a neat product at the local hardware store, but I wonder if they are up to code and safe to use.  They are a wire nut that allows you to simply push the wires in, instead of twisting on a traditional wire nut.</p>

<p>They cost slightly more, and you have to keep a wider variety of connectors on hand since they vary by the number of wires that can be connected.  </p>

<p>they accept 12-22 AWG solid and 12-22 AWG stranded wire, and are rated at 600 VAC.  They come in a variety of sizes from 2 - 8 'ports', so they should be up to any job.</p>

<p>Has anybody ever used these, and are they code compliant in the United States?  Is there any danger of the wires slipping out over time?</p>

<p><img src=""https://i.stack.imgur.com/mv6Mc.jpg"" alt=""2-port connector"">
<img src=""https://i.stack.imgur.com/sI5tP.jpg"" alt=""3-port connector"">
<img src=""https://i.stack.imgur.com/tsvjY.jpg"" alt=""4-port connector"">
<img src=""https://i.stack.imgur.com/x4UGW.jpg"" alt=""5-port connector"">
<img src=""https://i.stack.imgur.com/Caxb1.jpg"" alt=""6-port connector"">
<img src=""https://i.stack.imgur.com/pPYJ6.jpg"" alt=""8-port connector""></p>

<p><a href=""http://www.electricalbasics.com/acatalog/Push_In_Wire_Connectors.html#EBWC-19-PI2-YW"" rel=""noreferrer"">electricalbasics.com</a></p>

<p>Found some standards information:<br>
(Ideal Industries IN-SURE(TM) PUSH-IN CONNECTORS)</p>

<blockquote>
  <p>UL 486C, UL 467 GROUNDING<br> CSA
  C22.2 #188<br> IEC 998-2-2<br> CE
  CERTIFIED<br> RoHS COMPLIANT<br> UL
  94V-2 FLAME RATING<br> US PATENT
  7,507,106<br> US &amp; FOREIGN PATENTS
  PENDING</p>
</blockquote>

<h1>UPDATE:</h1>

<p>I finally got my hands on some of these things, and I'll tell you what. If you can pull the wires out through normal means once they're locked in, you deserve some type of prize.  I did find a way to pull the wires out, but I doubt they'll ever see enough movement while in use to allow the wires to slip out.  If you spin the wires back and forth while you pull, they will eventually work their way out (this is the official way to remove wires <a href=""http://diy.blogoverflow.com/2012/01/tool-review-ideal-in-sure-push-in-wire-connectors/#comment-71253"">according to an IDEAL spokesperson</a>).  Doing this chews the wire up pretty bad, leaving a bunch of nicks along the length of the wire.</p>

<p>They say not to reuse them, and I can see why. Removing the wire can leave fairly deep gouges in the wire. If you ever have to remove them, you'll likely have to trim the wire back and restrip it. However, Even after torturing them (including taking them apart), they still held the wire when it was reinserted.</p>

<p>So as long as your wiring is not subjected to constant twisting and pulling, you should have no problems with wires pulling out of these things.</p>

<h1>UPDATE:</h1>

<p>I think I finally found the relevant section in the code that would apply to these devices.</p>

<blockquote>
  <h1>National Electrical Code 2014</h1>
  
  <h2>Article 110 - Requirements for Electrical Installations</h2>
  
  <h3>I. General</h3>
  
  <p><strong>110.14 Electrical Connections.</strong>  </p>
  
  <p><strong>(B) Splices.</strong> <code>Conductors shall be spliced or joined with splicing devices identiﬁed for the use</code> or by brazing, welding,
  or soldering with a fusible metal or alloy. Soldered splices shall
  ﬁrst be spliced or joined so as to be mechanically and electrically
  secure without solder and then be soldered. <code>All splices and joints
  and the free ends of conductors shall be covered with an insulation
  equivalent to that of the conductors or with an identified insulating device.</code>  </p>
  
  <p>Wire connectors or splicing means
  installed on conductors for direct burial shall be listed for such
  use.</p>
</blockquote>

<p>I would say these devices fit both criteria. They are identified for the use, and they provide insulation equivalent to the conductors. </p>
",5141,13-03-2011 14:57
Can I vent plumbing in an old house to the crawl space?,"<p>I have an old farmhouse with a bathroom vanity, laundry room, and kitchen sink/dishwasher draining into a single septic run. There aren’t any vents installed in the system with only a crawl space under the two rooms. Is there a way to add a vent in the crawl space or without running it up through the walls or ceiling?</p>
",182692,17-01-2020 13:34,Does a plumbing vent need to penetrate the roof? (Can it penetrate a wall?),"<p>We're going to move our washer/dryer to the garage (the front loader needs to sit on  concrete to keep it from shaking our house to the ground). </p>

<p>I'll need to add a washer drain to the garage for the washer. Because this will need a p-trap, my understanding is that it also needs to be vented. </p>

<p>I could go straight up into the attic then through the roof, but my question is: do I need to actually go through the roof? Could I instead have it go into the attic then 90 degree it out to the back, second floor wall? I can't find any particular code rules on if it has to penetrate the roof or not. This is a septic system, if that matters. </p>

<p>The reason for trying to avoid the roof is that I'd prefer to not climb up onto the roof...it's about 45 degrees and in the PNW so perpetually wet and mossy. </p>
",58657,29-01-2015 17:15
Basement plumbing vent,"<p>RE: I am installings a basement bath (toilet, shower and sink) Saniflo macerating  pump system.
The house has a 3"" vent pipe going from the basement ceiling thru the roof to vent the pump system into.
However, there are 2 vanities on the first floor above the basement using this 3"" vent pipe for both their drains and vents. 
Question 1:  Since the vanities use the vent as a drain (for about 2 feet) from the first floor (above the basement), can the pump system be workably vented into it.
Question 2:  Is the only possible drawback being the fact that the basement pump vent may be impeded when the vanities are draining?(not asking about any codes) Thanks</p>
",182628,16-01-2020 16:24,Can a basement bathroom be vented through a stack servicing sinks on the floor above?,"<p>Can a basement bath (toilet, sink and shower) macerating pump system be workably (not codes) vented into a 3"" PVC that vents out the roof if the 3"" PVC vent pipe also has 2 vanity sinks on the floor above using the 3"" PVC for both a drain and vent (the sinks have traps of course where no smell at the vanities from the pump will exist; and, the basement pump vent will be hooked into the 3"" PVC from above it where no vanity drainage can drain into it); and, if done, what are the actual drawbacks? Is the only possible actual problem that the basement bath will not drain as well only when the vanities are being used?</p>
",182575,15-01-2020 20:59
Can I shut off the water to my house and safely leave the water heater on while I'm away on vacation for a week?,"<p>I plan to shut off the main water supply to my 2 story house before leaving for a week on vacation.  I have an AO Smith gas 'powervent' water heater in the garage that I would like to  set to 70*F rather than turning it off.  Since there are no issues with freezing pipes here in  the SF Bay Area, I wasn't planning to drain the water lines within the house. Would the cold water feed on top of the water heater need to be turned off also? </p>
",182516,14-01-2020 21:21,Should a gas water heater be shut down if the water main has to be turned off?,"<p>I have a brand new AO Smith 50gal gas water heater. Today there was a burst pipe from the cold spell we're having currently, so I had to turn off the water main to the house until the plumbers get here tomorrow.</p>

<p>With that, nobody had used any hot water all day so it should be full, but do I need to turn the water heater off until the water can be turned back on tomorrow to avoid any damage etc?</p>
",37662,08-01-2014 02:10
Split sub-panel box with dual feeds?,"<p>Is this a thing? Kinda goes with my first question on here. Again i am not an electrician nor will i be doing the work. I am the builder and owner. In the designing stages of a tiny house on wheels and im trying to figure out if we will be able to have two feeds coming in. one 20amp and one 30. on separate circuits but in the same box?</p>

<p>So are split sub panels with dual feeds a thing? thats my question</p>

<p>Running solely off a 30 amp service would be really really tight given what we need to run. Mostly propane for the larger pulls but no need for a 50amp 240 nor do we have that set up like we already do with an existing 30amp rv hookup on site. So it got me thinking the 30 amp taking some of the load off of that and putting it on a separate 20 amp feed and having both the 20 and 30 in the house at the same time yet separately...? if this makes any sense.</p>
",180792,21-12-2019 04:33,20A & 30A dual feed into subpanel,"<p>Okay so this is my first shot at this question, but not my first time trying to research the subject. I am in the process of designing a tiny house and have started thinking electrical. NOTE : I will be hiring a professional electrician to carry out the work but for now I'm looking for a better understanding of how this will all work.</p>

<p>Pretty much what I'm looking for is a sub-panel that will have two feeds powering it. One 20 amp regular heavy duty extension and one 30amp RV extension. Is it possible to have two feeds into a sub-panel like this? and have two separate circuits inside? My reasoning is for future purposes, either a small solar setup and even a generator during blackouts on the smaller 20amp circuit while keeping the 30amp on grid for our larger draw uses.</p>

<p>What kind of panel would i be looking for here?
Or which direction should i be starting?
Everything is 120V. </p>

<p>Again this is solely for my understanding as the builder and owner of the home but an electrician will be hired to do the work.</p>

<p>So are split sub panels with dual feeds a thing? thats my question</p>

<p>Running solely off a 30 amp service would be really really tight given what we need to run. Mostly propane for the larger pulls but no need for a 50amp 240 nor do we have that set up like we already do with an existing 30amp rv hookup on site. So it got me thinking the 30 amp taking some of the load off of that and putting it on a separate 20 amp feed and having both the 20 and 30 in the house at the same time yet separately...? if this makes any sense.</p>
",180777,21-12-2019 02:13
How to convert 240 receptacle to 120?,"<p>I'm converting 240 plug to 120. It's a 3 prong, the left side and right side test 240 and the left side and the bottom test 120 and the right side and the bottom test 120. </p>

<p>So, I took face plate off the right side is barely wire left side is red the bottom is black and there's a white wire not connected to anything.</p>

<p>How should I rewire this to convert it to 240 volts?</p>
",133372,22-02-2018 05:33,Can I take a 220 line and convert it to a regular house outlet what would be the damage?,"<p>I have a electric 220 dryer hook up in my kitchen now I want to convert it over to use for a higher grade power supply for my microwave blender and toaster without converting Any wires or touching the  fuse box, is this possible ?</p>
",81628,08-01-2016 13:42
Does the NEC allow splices inside a load center (main circuit breaker panel)?,"<p>I have built a detached garage which will have a 125A subpanel. (125A panel because it will double as a work shop with A/C and heat and power equipment). Power will brought in from the house load meter panel which only has 12 spaces which are all taken. In fact, several spaces are occupied by tandem breakers to carrying 220V circuits requiring the second hot leg to be carried by another tandem breaker with a space in between in order to pick up the other side of the bus. (I think this is illegal or should be. This is the way the panel was wired when we purchased it).  </p>

<p>With the second panel installed adjacent to the meter base, I plan to get rid of all tandem breakers (which I do not like anyway) and move several breakers to the new panel which has 24 spaces, freeing up spaces in the meter base panel where I will install the 125A breaker to power the subpanel in my detached garage. </p>

<p>Moving these circuits to the new panel will require splicing wires in order to reach the new panel breakers. My question is: Does NEC code allow for splices inside the circuit breaker panel? Are there special type splices needed for this situation or are wire nuts allowed? All splices will be done correctly and taped. A master electrician and electrical engineer have said it is legal but a NEC reference, page and paragraph, would be helpful incase my inspector objects. </p>

<p>Thanks in advance for your response.  Don</p>
",133329,21-02-2018 15:35,Is it against code to splice wires inside of the load center?,"<p>So I was working on breaking a tandem 15A single-pole breaker into two 15A single pole breakers, one being a Combination AFCI.  After getting the panel open and moving one circuit to a new, 15A single pole (non-CAFCI), I discovered that my second circuit, the one I want on the CAFCI, has too short of a neutral wire to reach the CAFCI breaker's neutral screw.  It looks to have been shortened to be just long enough to reach the neutral bus bar.</p>

<p>Is it against code to splice/pigtail a new, short piece of romex onto the existing neutral (w/ a wire cap) so I can connect it to the CAFCI's neutral screw?</p>

<p><br/><strong>Edit</strong>: Just for completeness, this relates to <a href=""https://diy.stackexchange.com/q/28646"">this question</a>.  I was replacing the AFCI receptacle with a CAFCI breaker, on the advice of an electrician, when I encountered this short neutral wire inside the panel.  The electronics and sensing apparatus inside of an actual CAFCI breaker have been around long enough that most of the kinks have been worked out.  The Leviton AFCI Receptacle, OTOH, is still fairly new and might not be usable in all wiring configurations yet.</p>
",39798,09-03-2014 05:47
100A sub panel from 150A Service at Body shop,"<p>I'm running 100' away from 150A main Service panel to 100A sub panel, my question is: what wire gage shoul I use? Thanks</p>
",161168,01-04-2019 19:31,What wire gauge do I need for a 100 Amp subpanel at the end of a 60' wire run?,"<p>I am adding an attached garage to my house.  I'm going to be putting in a 100 Amp subpanel which is about 60 feet away and run through the basement joists.  </p>

<p>What gauge wire do you recommend for either aluminum and copper?  Also, do you recommend one or the other?</p>
",29057,25-06-2013 23:34
Leviton Vizia 24 hr timer - How do I install?,"<p>I bought a Leviton timer and when I went to install it, I ran into a problem. The outlet box has ONLY three wires - Black, White and a bare copper ground. Looking at the wiring diagram for the Leviton timer, I don't know where the RD wire is supposed to be connected. I connected the Black from the box to the Black on the timer, and similarly White to White on the timer. When switched on, the timer lights up and I can hear a click but the outside light does not turn on. That's because the Red wire from the timer is not connected. Can someone please help me figure this out? I am replacing the currently installed timer with this Leviton one. But the previous timer had only 3 wires - black, white and ground. So I had no problem installing that previous one. Am attaching a pic to show my arrangement.
<a href=""https://i.stack.imgur.com/vU0o9.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/vU0o9.jpg"" alt=""enter image description here""></a></p>
",133112,17-02-2018 13:39,How can I install this programmable switch where a neutral is not present?,"<p>I'm trying install <a href=""http://rads.stackoverflow.com/amzn/click/B004AP92N2"">this programmable switch</a> but the instructions do not match reality. The instructions refer to the existence of a black (load) cable and a white (neutral) cable supposedly coming out of the wall, but instead I have two black cables and a naked wire. Is the naked wire the equivalent of the white in the diagram?</p>

<p><img src=""https://i.stack.imgur.com/v1DRN.png"" alt=""Instructions"">
<a href=""https://i.stack.imgur.com/mq7Vz.jpg""><img src=""https://i.stack.imgur.com/mq7Vzl.jpg"" alt=""Reality""></a></p>
",24966,04-02-2013 01:40
Is it safe to replace a Furnace pressure switch with one of a different rating?,"<p>So I had some problem with my gas furnace and a technician came by to install a new one but it doesn't have the same rating and only has one tube instead of two. He assures me it's fine but I thought all furnace repairs had to be made with OEM parts? Can anyone let me know if this is safe and if it will affect the life of my furnace?</p>

<p>The furnace is a Lennox ML195 Single stage 95% efficiency furnace. He replaced the whole pressure switch but the new one has only one port whereas the old one has two, so now there is a hose that is unconnected on one end. Also the old pressure switch has a rating of 0.90 PF and the new one says 0.27"" WC is that the same? </p>
",132868,13-02-2018 05:55,Is it safe to replace a Furnace pressure switch with a different one?,"<p>So I had some problem with my gas furnace and a technician came by to install a new one but it doesn't have the same rating and only has one tube instead of two. He assures me it's fine but I thought all furnace repairs had to be made with OEM parts? Can anyone let me know if this is safe and if it will affect the life of my furnace?</p>

<p>The furnace is a Lennox ML195 Single stage 95% efficiency furnace. He replaced the whole pressure switch but the new one has only one port whereas the old one has two, so now there is a hose that is unconnected on one end. Also the old pressure switch has a rating of 0.90 PF and the new one says 0.27"" WC is that the same? </p>
",132855,13-02-2018 02:19
Electrical issues,"<p>I am a maintenance tech in an apartment complex.  I have a perplexing issue.  We have 2 or 3 apartments that, when the electric range burners are in use ( sometimes 1 burner - sometimes 2) the 15 Amp AFCI for the living room ceiling light and outlets and kitchen ceiling light will trip.   Not every time the stove is in use only once in a while. </p>

<p>Load on the breaker that trips is usually a TV the two ceiling lights and maybe an oxygen generator.  The AFCI never trips unless the burners on the range are on and not all the time then.   </p>

<p>I have changed a couple of AFCI breakers out because they seem a little flaky and it seems to have solved the issue.   What is it about AFCI breakers that would make them do this?</p>
",109389,27-02-2017 18:59,Frigidaire Electric Range trips arc-fault circuit breaker in another room,"<p>I have a problem that occurs intermittently in several different apartment units.  Kitchen has Frigidaire Electric Range.  Living room (LR) and bedroom (BR) have 15 Amp AFCI circuit breakers that control ceiling lights in the kitchen and LR &amp; outlets in LR.  </p>

<p>At times when one or more burners are in use on the range, the AFCI that controls Ceiling Lights in LR &amp; Kitchen and outlets in LR will trip.  I am changing out the 15 Amp AFCI because I don't see anything wrong.  It doesn't do it all the time and it has done it in at least 5 different apartments.  </p>

<p>All apartments are wired the same &amp; all have the same range.  What the heck is causing this?</p>
",109181,24-02-2017 15:24
Help to remove Schlage deadbolt,"<p>I need to remove a Schlage double-cylinder deadbolt from our front door. Problem is, there is no visible way to remove it. There is a hole on one side and a pin with no head on the right. This deadbolt does not have caps covering screws not same as another user's post</p>

<p>I've tried this and that, but nothing worked. I've enclosed a picture of lock (hole on left and pin on right)</p>

<p><a href=""https://i.stack.imgur.com/u57iz.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/u57iz.jpg"" alt=""image""></a></p>

<p>The only person who might have know anything is no longer with us, any ideas with how to remove deadbolt without destroying door would be appreciated.</p>
",132753,11-02-2018 06:41,How do I remove this Schlage double-cylinder deadbolt with no visible screws?,"<p><a href=""https://i.stack.imgur.com/JiKKv.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/JiKKv.jpg"" alt=""enter image description here""></a>
Does anyone know how to remove this dead bolt that has no screw heads to use a screw driver? Here's a picture below.</p>
",122733,05-09-2017 00:50
Why my hot water goes out in less than 2 mins?,"<p>All the water outlets in my condo can only supply hot water for at most 2 mins and then I am left with cold water. I changed my gas water heater 2 days ago, but the problem continues. I was desperate when I thought the problem was finally resolved but was left with cold water again during a shower. Do anybody happen to know what is going on here ? Thank you a lot. </p>
",132506,07-02-2018 02:30,71 gallon water heater doesn't maintain hot water,"<p>Hoping someone can give me some thoughts on what might be going on here so I can be a bit more informed when I call a plumber.</p>

<p>Situation is, we got our water heater replaced a few years back and ever since this has been an issue. It's more noticeable when it's cold outside it seems, but still seems to be a year round problem. Whenever we  use hot water, we basically run out of it within minutes. In order to get an acceptable amount of hot water (enough to take a 10 minute shower), we literally have to prime the water first. By that I mean I have to turn on the hot water, let it run for a couple of minutes, then turn it off and wait 20 minutes. Then when we go to use the hot water again we'll get hot water for a respectable amount of time. Now I am fairly ignorant to all this, but it seems a 71 gallon hot water heater should be capable of holding enough water to not need to be primed like this. I should be able to take a 30 minute shower, let alone 10 without running out. My shower this morning was decently warm for maybe 2 minutes before it was just warm-ish. </p>

<p>So if anyone can give me some ideas on what might be going on I would appreciate it. We've just put up with this for some years assuming perhaps it was some eco friendly thing. Like the system doesn't maintain much hot water in the tank so it's not always running and only heats water up when you start to use it? I hope that isn't the case though and even so, I should be able to get more hot water out of it. Any help?</p>

<p><strong>UPDATE</strong> Sorry everyone, I meant to tell you all that the water heater was gas. The pilot light is lit. I don't recall the specific model though I can look that up if people think it will help. I have actually turned up the thermostat on it above the default and when the water heater is putting out hot water, it can be very hot. Too hot. But again, that requires us to prime it before we get any decent amount of hot water out.</p>

<p><strong>UPDATE 2</strong> Looked it up, I believe this is the model info if that helps anyone: State Select: High Output. Model number: GS675XRRS 300</p>
",132484,06-02-2018 17:53
